participant_id,day_index,ts,lat,lon,speed_mps
p_002,1,2026-09-15T12:50:00-05:00,30.275997,-97.746487,0.0
p_002,1,2026-09-15T13:00:00-05:00,30.275972,-97.746454,0.0
p_002,1,2026-09-15T13:10:00-05:00,30.276021,-97.746529,0.0
p_002,1,2026-09-15T13:20:00-05:00,30.275961,-97.74659,0.0
p_002,1,2026-09-15T13:30:00-05:00,30.276036,-97.746423,0.0
p_002,1,2026-09-15T13:40:00-05:00,30.275926,-97.746388,0.0
p_002,1,2026-09-15T13:50:00-05:00,30.275171,-97.747625,1.33
p_002,1,2026-09-15T14:00:00-05:00,30.273809,-97.75014,0.0
p_002,1,2026-09-15T14:10:00-05:00,30.273743,-97.750079,0.0
p_002,1,2026-09-15T14:20:00-05:00,30.273834,-97.750112,0.0
p_002,1,2026-09-15T14:30:00-05:00,30.27382,-97.750077,0.0
p_002,1,2026-09-15T14:40:00-05:00,30.273708,-97.750196,0.0
p_002,1,2026-09-15T14:50:00-05:00,30.273791,-97.750049,0.0
p_002,1,2026-09-15T15:00:00-05:00,30.273729,-97.750113,0.0
p_002,1,2026-09-15T15:10:00-05:00,30.273737,-97.750058,0.0
p_002,1,2026-09-15T15:20:00-05:00,30.27376,-97.750136,0.0
p_002,1,2026-09-15T15:30:00-05:00,30.273712,-97.750164,0.0
p_002,1,2026-09-15T15:40:00-05:00,30.273782,-97.750082,0.0
p_002,1,2026-09-15T15:50:00-05:00,30.273716,-97.750149,0.0
p_002,1,2026-09-15T16:00:00-05:00,30.273785,-97.750072,0.0
p_002,1,2026-09-15T16:10:00-05:00,30.273664,-97.750045,0.0
p_002,1,2026-09-15T16:20:00-05:00,30.273728,-97.75012,0.0
p_002,1,2026-09-15T16:30:00-05:00,30.273717,-97.75006,0.0
p_002,1,2026-09-15T16:40:00-05:00,30.273861,-97.75008,0.0
p_002,1,2026-09-15T16:50:00-05:00,30.273735,-97.750133,0.0
p_002,1,2026-09-15T17:00:00-05:00,30.273747,-97.750121,0.0
p_002,1,2026-09-15T17:10:00-05:00,30.273769,-97.750102,0.0
p_002,1,2026-09-15T17:20:00-05:00,30.273791,-97.750058,0.0
p_002,1,2026-09-15T17:30:00-05:00,30.262505,-97.742123,4.02
p_002,1,2026-09-15T17:40:00-05:00,30.261628,-97.741087,0.0
p_002,1,2026-09-15T17:50:00-05:00,30.261589,-97.741258,0.0
p_002,1,2026-09-15T18:00:00-05:00,30.261556,-97.741163,0.0
p_002,1,2026-09-15T18:10:00-05:00,30.255795,-97.741506,4.9
p_002,1,2026-09-15T18:20:00-05:00,30.242019,-97.743175,0.0
p_002,1,2026-09-15T18:30:00-05:00,30.241971,-97.743126,0.0
p_002,1,2026-09-15T18:40:00-05:00,30.241959,-97.74323,0.0
p_002,1,2026-09-15T18:50:00-05:00,30.242041,-97.743202,0.0
p_002,1,2026-09-15T19:00:00-05:00,30.241962,-97.743134,0.0
p_002,1,2026-09-15T19:10:00-05:00,30.241994,-97.743143,0.0
p_002,1,2026-09-15T19:20:00-05:00,30.242059,-97.74317,0.0
p_002,1,2026-09-15T19:30:00-05:00,30.24201,-97.743126,0.0
p_002,1,2026-09-15T19:40:00-05:00,30.242021,-97.743211,0.0
p_002,1,2026-09-15T19:50:00-05:00,30.242007,-97.743191,0.0
p_002,1,2026-09-15T20:00:00-05:00,30.241999,-97.743151,0.0
p_002,1,2026-09-15T20:10:00-05:00,30.242002,-97.743137,0.0
p_002,1,2026-09-15T20:20:00-05:00,30.24199,-97.743228,0.0
p_002,1,2026-09-15T20:30:00-05:00,30.241987,-97.743207,0.0
p_002,1,2026-09-15T20:40:00-05:00,30.242009,-97.74317,0.0
p_002,1,2026-09-15T20:50:00-05:00,30.241963,-97.74321,0.0
p_002,1,2026-09-15T21:00:00-05:00,30.242004,-97.743178,0.0
p_002,1,2026-09-15T21:10:00-05:00,30.2419,-97.743226,0.0
p_002,1,2026-09-15T21:20:00-05:00,30.241994,-97.743173,0.0
p_002,1,2026-09-15T21:30:00-05:00,30.242092,-97.743141,0.0
p_002,1,2026-09-15T21:40:00-05:00,30.24195,-97.743276,0.0
p_002,1,2026-09-15T21:50:00-05:00,30.242046,-97.743154,0.0
p_002,1,2026-09-15T22:00:00-05:00,30.241983,-97.743265,0.0
p_002,1,2026-09-15T22:10:00-05:00,30.241983,-97.743171,0.0
p_002,1,2026-09-15T22:20:00-05:00,30.241938,-97.743262,0.0
p_002,1,2026-09-15T22:30:00-05:00,30.241971,-97.743109,0.0
p_002,1,2026-09-15T22:40:00-05:00,30.24199,-97.74325,0.0
p_002,1,2026-09-15T22:50:00-05:00,30.242081,-97.743286,0.0
p_002,1,2026-09-15T23:00:00-05:00,30.241932,-97.743217,0.0
p_002,1,2026-09-15T23:10:00-05:00,30.242033,-97.743189,0.0
p_002,1,2026-09-15T23:20:00-05:00,30.241975,-97.743181,0.0
p_002,1,2026-09-15T23:30:00-05:00,30.242077,-97.743198,0.0
p_002,1,2026-09-15T23:40:00-05:00,30.241929,-97.743171,0.0
p_002,1,2026-09-15T23:50:00-05:00,30.242034,-97.743271,0.0
p_002,1,2026-09-16T00:00:00-05:00,30.242037,-97.743211,0.0
p_002,1,2026-09-16T00:10:00-05:00,30.242116,-97.743211,0.0
p_002,1,2026-09-16T00:20:00-05:00,30.242065,-97.743176,0.0
p_002,1,2026-09-16T00:30:00-05:00,30.242009,-97.743222,0.0
p_002,1,2026-09-16T00:40:00-05:00,30.241997,-97.743192,0.0
p_002,1,2026-09-16T00:50:00-05:00,30.241961,-97.743092,0.0
p_002,1,2026-09-16T01:00:00-05:00,30.241878,-97.743206,0.0
p_002,1,2026-09-16T01:10:00-05:00,30.24198,-97.743126,0.0
p_002,1,2026-09-16T01:20:00-05:00,30.241937,-97.743135,0.0
p_002,1,2026-09-16T01:30:00-05:00,30.24197,-97.743175,0.0
p_002,1,2026-09-16T01:40:00-05:00,30.242032,-97.743211,0.0
p_002,1,2026-09-16T01:50:00-05:00,30.241988,-97.743124,0.0
p_002,1,2026-09-16T02:00:00-05:00,30.241949,-97.743114,0.0
p_002,1,2026-09-16T02:10:00-05:00,30.241976,-97.743201,0.0
p_002,1,2026-09-16T02:20:00-05:00,30.242039,-97.743224,0.0
p_002,1,2026-09-16T02:30:00-05:00,30.241988,-97.743131,0.0
p_002,1,2026-09-16T02:40:00-05:00,30.241913,-97.743198,0.0
p_002,1,2026-09-16T02:50:00-05:00,30.241971,-97.743251,0.0
p_002,2,2026-09-16T00:00:00-05:00,30.241974,-97.743133,0.0
p_002,2,2026-09-16T00:10:00-05:00,30.24195,-97.743098,0.0
p_002,2,2026-09-16T00:20:00-05:00,30.242021,-97.743185,0.0
p_002,2,2026-09-16T00:30:00-05:00,30.242004,-97.743173,0.0
p_002,2,2026-09-16T00:40:00-05:00,30.241981,-97.743158,0.0
p_002,2,2026-09-16T00:50:00-05:00,30.241953,-97.743178,0.0
p_002,2,2026-09-16T01:00:00-05:00,30.241992,-97.743211,0.0
p_002,2,2026-09-16T01:10:00-05:00,30.241985,-97.743183,0.0
p_002,2,2026-09-16T01:20:00-05:00,30.24196,-97.743144,0.0
p_002,2,2026-09-16T01:30:00-05:00,30.242051,-97.743109,0.0
p_002,2,2026-09-16T01:40:00-05:00,30.241941,-97.743124,0.0
p_002,2,2026-09-16T01:50:00-05:00,30.241979,-97.743152,0.0
p_002,2,2026-09-16T02:00:00-05:00,30.242022,-97.743195,0.0
p_002,2,2026-09-16T02:10:00-05:00,30.242005,-97.743199,0.0
p_002,2,2026-09-16T02:20:00-05:00,30.242016,-97.743163,0.0
p_002,2,2026-09-16T02:30:00-05:00,30.241937,-97.74317,0.0
p_002,2,2026-09-16T02:40:00-05:00,30.241947,-97.743202,0.0
p_002,2,2026-09-16T02:50:00-05:00,30.241979,-97.743233,0.0
p_002,2,2026-09-16T03:00:00-05:00,30.241986,-97.743161,0.0
p_002,2,2026-09-16T03:10:00-05:00,30.242025,-97.743189,0.0
p_002,2,2026-09-16T03:20:00-05:00,30.242007,-97.743132,0.0
p_002,2,2026-09-16T03:30:00-05:00,30.242058,-97.743188,0.0
p_002,2,2026-09-16T03:40:00-05:00,30.241993,-97.743204,0.0
p_002,2,2026-09-16T03:50:00-05:00,30.242037,-97.743252,0.0
p_002,2,2026-09-16T04:00:00-05:00,30.242016,-97.743195,0.0
p_002,2,2026-09-16T04:10:00-05:00,30.241995,-97.743186,0.0
p_002,2,2026-09-16T04:20:00-05:00,30.242039,-97.743128,0.0
p_002,2,2026-09-16T04:30:00-05:00,30.242041,-97.743196,0.0
p_002,2,2026-09-16T04:40:00-05:00,30.241993,-97.743131,0.0
p_002,2,2026-09-16T04:50:00-05:00,30.242044,-97.743244,0.0
p_002,2,2026-09-16T05:00:00-05:00,30.242048,-97.743147,0.0
p_002,2,2026-09-16T05:10:00-05:00,30.242016,-97.743156,0.0
p_002,2,2026-09-16T05:20:00-05:00,30.241963,-97.743262,0.0
p_002,2,2026-09-16T05:30:00-05:00,30.24195,-97.743228,0.0
p_002,2,2026-09-16T05:40:00-05:00,30.242011,-97.74323,0.0
p_002,2,2026-09-16T05:50:00-05:00,30.241974,-97.743146,0.0
p_002,2,2026-09-16T06:00:00-05:00,30.241977,-97.743222,0.0
p_002,2,2026-09-16T06:10:00-05:00,30.241975,-97.74325,0.0
p_002,2,2026-09-16T06:20:00-05:00,30.241996,-97.743137,0.0
p_002,2,2026-09-16T06:30:00-05:00,30.241964,-97.743247,0.0
p_002,2,2026-09-16T06:40:00-05:00,30.241976,-97.743133,0.0
p_002,2,2026-09-16T06:50:00-05:00,30.242021,-97.743182,0.0
p_002,2,2026-09-16T07:00:00-05:00,30.241977,-97.743112,0.0
p_002,2,2026-09-16T07:10:00-05:00,30.241984,-97.743226,0.0
p_002,2,2026-09-16T07:20:00-05:00,30.242,-97.743218,0.0
p_002,2,2026-09-16T07:30:00-05:00,30.242011,-97.74321,0.0
p_002,2,2026-09-16T07:40:00-05:00,30.242002,-97.743221,0.0
p_002,2,2026-09-16T07:50:00-05:00,30.242008,-97.743121,0.0
p_002,2,2026-09-16T08:00:00-05:00,30.241984,-97.743191,0.0
p_002,2,2026-09-16T08:10:00-05:00,30.242014,-97.743219,0.0
p_002,2,2026-09-16T08:20:00-05:00,30.24201,-97.743148,0.0
p_002,2,2026-09-16T08:30:00-05:00,30.241981,-97.743167,0.0
p_002,2,2026-09-16T08:40:00-05:00,30.242018,-97.743105,0.0
p_002,2,2026-09-16T08:50:00-05:00,30.273705,-97.750034,0.0
p_002,2,2026-09-16T09:00:00-05:00,30.273752,-97.750038,0.0
p_002,2,2026-09-16T09:10:00-05:00,30.273808,-97.750069,0.0
p_002,2,2026-09-16T09:20:00-05:00,30.27373,-97.750113,0.0
p_002,2,2026-09-16T09:30:00-05:00,30.273759,-97.750114,0.0
p_002,2,2026-09-16T09:40:00-05:00,30.273797,-97.750102,0.0
p_002,2,2026-09-16T09:50:00-05:00,30.273747,-97.750109,0.0
p_002,2,2026-09-16T10:00:00-05:00,30.273786,-97.750125,0.0
p_002,2,2026-09-16T10:10:00-05:00,30.273627,-97.750124,0.0
p_002,2,2026-09-16T10:20:00-05:00,30.273683,-97.750151,0.0
p_002,2,2026-09-16T10:30:00-05:00,30.273796,-97.750113,0.0
p_002,2,2026-09-16T10:40:00-05:00,30.273675,-97.750182,0.0
p_002,2,2026-09-16T10:50:00-05:00,30.273714,-97.750046,0.0
p_002,2,2026-09-16T11:00:00-05:00,30.273745,-97.750159,0.0
p_002,2,2026-09-16T11:10:00-05:00,30.273851,-97.750169,0.0
p_002,2,2026-09-16T11:20:00-05:00,30.273761,-97.750092,0.0
p_002,2,2026-09-16T11:30:00-05:00,30.27382,-97.750157,0.0
p_002,2,2026-09-16T11:40:00-05:00,30.273853,-97.750037,0.0
p_002,2,2026-09-16T11:50:00-05:00,30.273788,-97.750039,0.0
p_002,2,2026-09-16T12:00:00-05:00,30.27382,-97.750164,0.0
p_002,2,2026-09-16T12:10:00-05:00,30.27373,-97.750039,0.0
p_002,2,2026-09-16T12:20:00-05:00,30.273756,-97.750158,0.0
p_002,2,2026-09-16T12:30:00-05:00,30.273724,-97.750104,0.0
p_002,2,2026-09-16T12:40:00-05:00,30.273717,-97.750131,0.0
p_002,2,2026-09-16T12:50:00-05:00,30.273754,-97.750166,0.0
p_002,2,2026-09-16T13:00:00-05:00,30.273747,-97.750111,0.0
p_002,2,2026-09-16T13:10:00-05:00,30.273708,-97.750051,0.0
p_002,2,2026-09-16T13:20:00-05:00,30.273739,-97.750157,0.0
p_002,2,2026-09-16T13:30:00-05:00,30.273732,-97.750133,0.0
p_002,2,2026-09-16T13:40:00-05:00,30.273761,-97.750068,0.0
p_002,2,2026-09-16T13:50:00-05:00,30.273693,-97.750097,0.0
p_002,2,2026-09-16T14:00:00-05:00,30.273766,-97.75007,0.0
p_002,2,2026-09-16T14:10:00-05:00,30.273725,-97.750127,0.0
p_002,2,2026-09-16T14:20:00-05:00,30.273778,-97.750115,0.0
p_002,2,2026-09-16T14:30:00-05:00,30.273816,-97.750124,0.0
p_002,2,2026-09-16T14:40:00-05:00,30.27378,-97.750034,0.0
p_002,2,2026-09-16T14:50:00-05:00,30.273735,-97.750163,0.0
p_002,2,2026-09-16T15:00:00-05:00,30.273712,-97.75007,0.0
p_002,2,2026-09-16T15:10:00-05:00,30.273814,-97.750054,0.0
p_002,2,2026-09-16T15:20:00-05:00,30.273757,-97.750076,0.0
p_002,2,2026-09-16T15:30:00-05:00,30.273799,-97.750103,0.0
p_002,2,2026-09-16T15:40:00-05:00,30.273817,-97.750093,0.0
p_002,2,2026-09-16T15:50:00-05:00,30.273701,-97.749998,0.0
p_002,2,2026-09-16T16:00:00-05:00,30.2738,-97.750135,0.0
p_002,2,2026-09-16T16:10:00-05:00,30.273759,-97.750084,0.0
p_002,2,2026-09-16T16:20:00-05:00,30.273718,-97.750115,0.0
p_002,2,2026-09-16T16:30:00-05:00,30.273847,-97.750118,0.0
p_002,2,2026-09-16T16:40:00-05:00,30.27381,-97.75015,0.0
p_002,2,2026-09-16T16:50:00-05:00,30.273798,-97.750084,0.0
p_002,2,2026-09-16T17:00:00-05:00,30.27378,-97.750076,0.0
p_002,2,2026-09-16T17:10:00-05:00,30.273759,-97.750102,0.0
p_002,2,2026-09-16T17:20:00-05:00,30.273785,-97.750099,0.0
p_002,2,2026-09-16T17:30:00-05:00,30.273779,-97.750049,0.0
p_002,2,2026-09-16T17:40:00-05:00,30.273755,-97.750123,0.0
p_002,2,2026-09-16T17:50:00-05:00,30.273839,-97.750073,0.0
p_002,2,2026-09-16T18:00:00-05:00,30.247499,-97.744367,10.11
p_002,2,2026-09-16T18:10:00-05:00,30.241964,-97.743149,0.0
p_002,2,2026-09-16T18:20:00-05:00,30.24204,-97.74328,0.0
p_002,2,2026-09-16T18:30:00-05:00,30.242048,-97.743223,0.0
p_002,2,2026-09-16T18:40:00-05:00,30.242061,-97.743231,0.0
p_002,2,2026-09-16T18:50:00-05:00,30.241991,-97.743135,0.0
p_002,2,2026-09-16T19:00:00-05:00,30.241974,-97.743086,0.0
p_002,2,2026-09-16T19:10:00-05:00,30.242024,-97.74322,0.0
p_002,2,2026-09-16T19:20:00-05:00,30.241984,-97.743247,0.0
p_002,2,2026-09-16T19:30:00-05:00,30.24199,-97.743214,0.0
p_002,2,2026-09-16T19:40:00-05:00,30.24191,-97.743172,0.0
p_002,2,2026-09-16T19:50:00-05:00,30.24203,-97.743169,0.0
p_002,2,2026-09-16T20:00:00-05:00,30.24204,-97.743236,0.0
p_002,2,2026-09-16T20:10:00-05:00,30.242032,-97.743198,0.0
p_002,2,2026-09-16T20:20:00-05:00,30.242001,-97.743131,0.0
p_002,2,2026-09-16T20:30:00-05:00,30.242033,-97.743116,0.0
p_002,2,2026-09-16T20:40:00-05:00,30.241995,-97.743089,0.0
p_002,2,2026-09-16T20:50:00-05:00,30.241918,-97.743229,0.0
p_002,2,2026-09-16T21:00:00-05:00,30.241987,-97.743161,0.0
p_002,2,2026-09-16T21:10:00-05:00,30.242,-97.74314,0.0
p_002,2,2026-09-16T21:20:00-05:00,30.242036,-97.743043,0.0
p_002,2,2026-09-16T21:30:00-05:00,30.241998,-97.7432,0.0
p_002,2,2026-09-16T21:40:00-05:00,30.241982,-97.743147,0.0
p_002,2,2026-09-16T21:50:00-05:00,30.24204,-97.743192,0.0
p_002,2,2026-09-16T22:00:00-05:00,30.241994,-97.74316,0.0
p_002,2,2026-09-16T22:10:00-05:00,30.241982,-97.743161,0.0
p_002,2,2026-09-16T22:20:00-05:00,30.241933,-97.743165,0.0
p_002,2,2026-09-16T22:30:00-05:00,30.242046,-97.743215,0.0
p_002,2,2026-09-16T22:40:00-05:00,30.242022,-97.743112,0.0
p_002,2,2026-09-16T22:50:00-05:00,30.241977,-97.743115,0.0
p_002,2,2026-09-16T23:00:00-05:00,30.241964,-97.743202,0.0
p_002,2,2026-09-16T23:10:00-05:00,30.242013,-97.743237,0.0
p_002,2,2026-09-16T23:20:00-05:00,30.242065,-97.743159,0.0
p_002,2,2026-09-16T23:30:00-05:00,30.241895,-97.743145,0.0
p_002,2,2026-09-16T23:40:00-05:00,30.241977,-97.743132,0.0
p_002,2,2026-09-16T23:50:00-05:00,30.24202,-97.743193,0.0
p_002,2,2026-09-17T00:00:00-05:00,30.24201,-97.743106,0.0
p_002,2,2026-09-17T00:10:00-05:00,30.24198,-97.743206,0.0
p_002,2,2026-09-17T00:20:00-05:00,30.24199,-97.743077,0.0
p_002,2,2026-09-17T00:30:00-05:00,30.241987,-97.743146,0.0
p_002,2,2026-09-17T00:40:00-05:00,30.242009,-97.74308,0.0
p_002,2,2026-09-17T00:50:00-05:00,30.242028,-97.743126,0.0
p_002,2,2026-09-17T01:00:00-05:00,30.242005,-97.743153,0.0
p_002,2,2026-09-17T01:10:00-05:00,30.242039,-97.743208,0.0
p_002,2,2026-09-17T01:20:00-05:00,30.241997,-97.743177,0.0
p_002,2,2026-09-17T01:30:00-05:00,30.241963,-97.743163,0.0
p_002,2,2026-09-17T01:40:00-05:00,30.241958,-97.743212,0.0
p_002,2,2026-09-17T01:50:00-05:00,30.241995,-97.743261,0.0
p_002,2,2026-09-17T02:00:00-05:00,30.242059,-97.74308,0.0
p_002,2,2026-09-17T02:10:00-05:00,30.242043,-97.743218,0.0
p_002,2,2026-09-17T02:20:00-05:00,30.241958,-97.743202,0.0
p_002,2,2026-09-17T02:30:00-05:00,30.241929,-97.743167,0.0
p_002,2,2026-09-17T02:40:00-05:00,30.242018,-97.743222,0.0
p_002,2,2026-09-17T02:50:00-05:00,30.242034,-97.743188,0.0
p_002,3,2026-09-17T00:00:00-05:00,30.241989,-97.743179,0.0
p_002,3,2026-09-17T00:10:00-05:00,30.24204,-97.743144,0.0
p_002,3,2026-09-17T00:20:00-05:00,30.242037,-97.743053,0.0
p_002,3,2026-09-17T00:30:00-05:00,30.242038,-97.743213,0.0
p_002,3,2026-09-17T00:40:00-05:00,30.242,-97.74324,0.0
p_002,3,2026-09-17T00:50:00-05:00,30.241976,-97.743264,0.0
p_002,3,2026-09-17T01:00:00-05:00,30.241999,-97.743157,0.0
p_002,3,2026-09-17T01:10:00-05:00,30.242031,-97.743216,0.0
p_002,3,2026-09-17T01:20:00-05:00,30.241968,-97.743197,0.0
p_002,3,2026-09-17T01:30:00-05:00,30.241968,-97.743238,0.0
p_002,3,2026-09-17T01:40:00-05:00,30.241978,-97.74315,0.0
p_002,3,2026-09-17T01:50:00-05:00,30.24199,-97.743229,0.0
p_002,3,2026-09-17T02:00:00-05:00,30.241933,-97.743156,0.0
p_002,3,2026-09-17T02:10:00-05:00,30.242003,-97.743133,0.0
p_002,3,2026-09-17T02:20:00-05:00,30.241988,-97.743174,0.0
p_002,3,2026-09-17T02:30:00-05:00,30.241992,-97.743174,0.0
p_002,3,2026-09-17T02:40:00-05:00,30.242052,-97.743178,0.0
p_002,3,2026-09-17T02:50:00-05:00,30.241954,-97.743113,0.0
p_002,3,2026-09-17T03:00:00-05:00,30.241963,-97.743217,0.0
p_002,3,2026-09-17T03:10:00-05:00,30.241955,-97.743139,0.0
p_002,3,2026-09-17T03:20:00-05:00,30.241977,-97.743192,0.0
p_002,3,2026-09-17T03:30:00-05:00,30.241987,-97.743229,0.0
p_002,3,2026-09-17T03:40:00-05:00,30.242001,-97.74318,0.0
p_002,3,2026-09-17T03:50:00-05:00,30.241882,-97.743212,0.0
p_002,3,2026-09-17T04:00:00-05:00,30.24202,-97.743147,0.0
p_002,3,2026-09-17T04:10:00-05:00,30.242016,-97.743225,0.0
p_002,3,2026-09-17T04:20:00-05:00,30.242016,-97.743238,0.0
p_002,3,2026-09-17T04:30:00-05:00,30.242054,-97.743144,0.0
p_002,3,2026-09-17T04:40:00-05:00,30.242093,-97.743264,0.0
p_002,3,2026-09-17T04:50:00-05:00,30.241959,-97.7432,0.0
p_002,3,2026-09-17T05:00:00-05:00,30.242002,-97.74315,0.0
p_002,3,2026-09-17T05:10:00-05:00,30.241971,-97.743171,0.0
p_002,3,2026-09-17T05:20:00-05:00,30.241953,-97.743167,0.0
p_002,3,2026-09-17T05:30:00-05:00,30.24202,-97.743131,0.0
p_002,3,2026-09-17T05:40:00-05:00,30.242019,-97.743188,0.0
p_002,3,2026-09-17T05:50:00-05:00,30.241958,-97.743181,0.0
p_002,3,2026-09-17T06:00:00-05:00,30.241964,-97.743186,0.0
p_002,3,2026-09-17T06:10:00-05:00,30.241997,-97.743243,0.0
p_002,3,2026-09-17T06:20:00-05:00,30.24193,-97.743141,0.0
p_002,3,2026-09-17T06:30:00-05:00,30.24209,-97.743224,0.0
p_002,3,2026-09-17T06:40:00-05:00,30.241981,-97.743225,0.0
p_002,3,2026-09-17T06:50:00-05:00,30.241973,-97.743207,0.0
p_002,3,2026-09-17T07:00:00-05:00,30.242027,-97.743111,0.0
p_002,3,2026-09-17T07:10:00-05:00,30.242001,-97.743133,0.0
p_002,3,2026-09-17T07:20:00-05:00,30.241945,-97.743113,0.0
p_002,3,2026-09-17T07:30:00-05:00,30.241993,-97.743216,0.0
p_002,3,2026-09-17T07:40:00-05:00,30.242013,-97.743152,0.0
p_002,3,2026-09-17T07:50:00-05:00,30.242062,-97.743184,0.0
p_002,3,2026-09-17T08:00:00-05:00,30.24201,-97.743178,0.0
p_002,3,2026-09-17T08:10:00-05:00,30.253831,-97.749801,6.64
p_002,3,2026-09-17T08:20:00-05:00,30.25718,-97.750708,0.0
p_002,3,2026-09-17T08:30:00-05:00,30.257268,-97.750662,0.0
p_002,3,2026-09-17T08:40:00-05:00,30.257182,-97.750642,0.0
p_002,3,2026-09-17T08:50:00-05:00,30.257158,-97.750688,0.0
p_002,3,2026-09-17T09:00:00-05:00,30.268072,-97.749825,4.82
p_002,3,2026-09-17T09:10:00-05:00,30.273738,-97.750142,0.0
p_002,3,2026-09-17T09:20:00-05:00,30.273787,-97.749909,0.0
p_002,3,2026-09-17T09:30:00-05:00,30.273684,-97.750045,0.0
p_002,3,2026-09-17T09:40:00-05:00,30.273746,-97.750089,0.0
p_002,3,2026-09-17T09:50:00-05:00,30.273681,-97.750107,0.0
p_002,3,2026-09-17T10:00:00-05:00,30.27362,-97.750156,0.0
p_002,3,2026-09-17T10:10:00-05:00,30.273702,-97.750012,0.0
p_002,3,2026-09-17T10:20:00-05:00,30.273849,-97.750148,0.0
p_002,3,2026-09-17T10:30:00-05:00,30.273809,-97.750137,0.0
p_002,3,2026-09-17T10:40:00-05:00,30.273879,-97.750074,0.0
p_002,3,2026-09-17T10:50:00-05:00,30.27371,-97.750063,0.0
p_002,3,2026-09-17T11:00:00-05:00,30.273793,-97.750038,0.0
p_002,3,2026-09-17T11:10:00-05:00,30.273718,-97.750051,0.0
p_002,3,2026-09-17T11:20:00-05:00,30.273798,-97.750139,0.0
p_002,3,2026-09-17T11:30:00-05:00,30.273668,-97.750088,0.0
p_002,3,2026-09-17T11:40:00-05:00,30.273757,-97.750109,0.0
p_002,3,2026-09-17T11:50:00-05:00,30.273727,-97.750142,0.0
p_002,3,2026-09-17T12:00:00-05:00,30.273719,-97.750071,0.0
p_002,3,2026-09-17T12:10:00-05:00,30.273807,-97.750169,0.0
p_002,3,2026-09-17T12:20:00-05:00,30.273794,-97.750051,0.0
p_002,3,2026-09-17T12:30:00-05:00,30.273792,-97.750054,0.0
p_002,3,2026-09-17T12:40:00-05:00,30.279385,-97.748637,0.0
p_002,3,2026-09-17T12:50:00-05:00,30.279345,-97.748778,0.0
p_002,3,2026-09-17T13:00:00-05:00,30.279358,-97.748728,0.0
p_002,3,2026-09-17T13:10:00-05:00,30.279329,-97.748779,0.0
p_002,3,2026-09-17T13:20:00-05:00,30.279369,-97.748746,0.0
p_002,3,2026-09-17T13:30:00-05:00,30.27935,-97.748819,0.0
p_002,3,2026-09-17T13:40:00-05:00,30.275041,-97.749622,1.52
p_002,3,2026-09-17T13:50:00-05:00,30.273795,-97.750128,0.0
p_002,3,2026-09-17T14:00:00-05:00,30.273715,-97.750114,0.0
p_002,3,2026-09-17T14:10:00-05:00,30.273819,-97.750077,0.0
p_002,3,2026-09-17T14:20:00-05:00,30.273791,-97.750115,0.0
p_002,3,2026-09-17T14:30:00-05:00,30.273717,-97.750001,0.0
p_002,3,2026-09-17T14:40:00-05:00,30.273788,-97.74998,0.0
p_002,3,2026-09-17T14:50:00-05:00,30.273795,-97.750055,0.0
p_002,3,2026-09-17T15:00:00-05:00,30.273789,-97.750099,0.0
p_002,3,2026-09-17T15:10:00-05:00,30.273744,-97.750116,0.0
p_002,3,2026-09-17T15:20:00-05:00,30.273774,-97.750037,0.0
p_002,3,2026-09-17T15:30:00-05:00,30.273795,-97.750168,0.0
p_002,3,2026-09-17T15:40:00-05:00,30.273812,-97.750179,0.0
p_002,3,2026-09-17T15:50:00-05:00,30.27381,-97.750054,0.0
p_002,3,2026-09-17T16:00:00-05:00,30.273852,-97.750179,0.0
p_002,3,2026-09-17T16:10:00-05:00,30.27381,-97.750109,0.0
p_002,3,2026-09-17T16:20:00-05:00,30.273714,-97.750071,0.0
p_002,3,2026-09-17T16:30:00-05:00,30.273826,-97.750132,0.0
p_002,3,2026-09-17T16:40:00-05:00,30.273813,-97.750108,0.0
p_002,3,2026-09-17T16:50:00-05:00,30.273759,-97.750087,0.0
p_002,3,2026-09-17T17:00:00-05:00,30.273786,-97.750105,0.0
p_002,3,2026-09-17T17:10:00-05:00,30.273785,-97.750007,0.0
p_002,3,2026-09-17T17:20:00-05:00,30.273775,-97.750051,0.0
p_002,3,2026-09-17T17:30:00-05:00,30.273759,-97.750075,0.0
p_002,3,2026-09-17T17:40:00-05:00,30.273742,-97.7501,0.0
p_002,3,2026-09-17T17:50:00-05:00,30.273775,-97.750133,0.0
p_002,3,2026-09-17T18:00:00-05:00,30.273722,-97.750152,0.0
p_002,3,2026-09-17T18:10:00-05:00,30.273746,-97.750081,0.0
p_002,3,2026-09-17T18:20:00-05:00,30.273804,-97.750117,0.0
p_002,3,2026-09-17T18:30:00-05:00,30.27376,-97.75009,0.0
p_002,3,2026-09-17T18:40:00-05:00,30.273758,-97.750091,0.0
p_002,3,2026-09-17T18:50:00-05:00,30.249336,-97.746459,8.54
p_002,3,2026-09-17T19:00:00-05:00,30.242051,-97.743143,0.0
p_002,3,2026-09-17T19:10:00-05:00,30.241985,-97.743184,0.0
p_002,3,2026-09-17T19:20:00-05:00,30.242011,-97.743163,0.0
p_002,3,2026-09-17T19:30:00-05:00,30.241967,-97.743159,0.0
p_002,3,2026-09-17T19:40:00-05:00,30.241983,-97.743139,0.0
p_002,3,2026-09-17T19:50:00-05:00,30.242068,-97.743241,0.0
